tool,sample,known,rank,metric,value
metabuli,marine3,0,phylum,Shannon diversity,1.46591913418117
metabuli,marine3,0,phylum,Shannon equitability,0.362577429043168
metabuli,marine3,0,class,Shannon diversity,1.86234258425512
metabuli,marine3,0,class,Shannon equitability,0.388328590781561
metabuli,marine3,0,order,Shannon diversity,2.93719403568196
metabuli,marine3,0,order,Shannon equitability,0.516170210205264
metabuli,marine3,0,family,Shannon diversity,3.61543450800172
metabuli,marine3,0,family,Shannon equitability,0.560491603153484
metabuli,marine3,0,genus,Shannon diversity,4.54681212068897
metabuli,marine3,0,genus,Shannon equitability,0.590160822110345
metabuli,marine3,0,species,Shannon diversity,5.37214397665627
metabuli,marine3,0,species,Shannon equitability,0.608379562272721
metabuli,marine3,0,kingdom,True positives,2
metabuli,marine3,0,kingdom,False negatives,0
metabuli,marine3,0,kingdom,False positives,0
metabuli,marine3,0,kingdom,Completeness,1
metabuli,marine3,0,kingdom,Purity,1
metabuli,marine3,0,kingdom,F1 score,1
metabuli,marine3,0,kingdom,Jaccard index,1
metabuli,marine3,0,phylum,True positives,32
metabuli,marine3,0,phylum,False negatives,8
metabuli,marine3,0,phylum,False positives,25
metabuli,marine3,0,phylum,Completeness,0.8
metabuli,marine3,0,phylum,Purity,0.56140350877193
metabuli,marine3,0,phylum,F1 score,0.65979381443299
metabuli,marine3,0,phylum,Jaccard index,0.492307692307692
metabuli,marine3,0,class,True positives,44
metabuli,marine3,0,class,False negatives,10
metabuli,marine3,0,class,False positives,77
metabuli,marine3,0,class,Completeness,0.814814814814815
metabuli,marine3,0,class,Purity,0.363636363636364
metabuli,marine3,0,class,F1 score,0.502857142857143
metabuli,marine3,0,class,Jaccard index,0.33587786259542
metabuli,marine3,0,order,True positives,86
metabuli,marine3,0,order,False negatives,21
metabuli,marine3,0,order,False positives,210
metabuli,marine3,0,order,Completeness,0.803738317757009
metabuli,marine3,0,order,Purity,0.290540540540541
metabuli,marine3,0,order,F1 score,0.426799007444169
metabuli,marine3,0,order,Jaccard index,0.271293375394322
metabuli,marine3,0,family,True positives,146
metabuli,marine3,0,family,False negatives,49
metabuli,marine3,0,family,False positives,487
metabuli,marine3,0,family,Completeness,0.748717948717949
metabuli,marine3,0,family,Purity,0.230647709320695
metabuli,marine3,0,family,F1 score,0.352657004830918
metabuli,marine3,0,family,Jaccard index,0.214076246334311
metabuli,marine3,0,genus,True positives,245
metabuli,marine3,0,genus,False negatives,118
metabuli,marine3,0,genus,False positives,1973
metabuli,marine3,0,genus,Completeness,0.674931129476584
metabuli,marine3,0,genus,Purity,0.110459873760144
metabuli,marine3,0,genus,F1 score,0.189848895776831
metabuli,marine3,0,genus,Jaccard index,0.104880136986301
metabuli,marine3,0,species,True positives,267
metabuli,marine3,0,species,False negatives,313
metabuli,marine3,0,species,False positives,6571
metabuli,marine3,0,species,Completeness,0.460344827586207
metabuli,marine3,0,species,Purity,0.0390465048259725
metabuli,marine3,0,species,F1 score,0.071987058506336
metabuli,marine3,0,species,Jaccard index,0.0373374353237309
metabuli,marine3,0,kingdom,L1 norm error,0.0146602126911778
metabuli,marine3,0,phylum,L1 norm error,0.321578622667017
metabuli,marine3,0,class,L1 norm error,0.330360074975136
metabuli,marine3,0,order,L1 norm error,0.452788550345226
metabuli,marine3,0,family,L1 norm error,0.516626637817588
metabuli,marine3,0,genus,L1 norm error,0.638663168764969
metabuli,marine3,0,species,L1 norm error,1.02904182824119
metabuli,marine3,0,na,Weighted UniFrac error,0.0264439647881528
metabuli,marine3,0,na,Unweighted UniFrac error,11.4607443821216
metabuli,marine3,0,na,Weighted UniFrac (CAMI),3.30371909550234
metabuli,marine3,0,na,Unweighted UniFrac (CAMI),51719
metabuli,marine3,0,phylum,Sum of abundances,0.980437554588034
metabuli,marine3,0,class,Sum of abundances,0.975558625944743
metabuli,marine3,0,order,Sum of abundances,0.961206531615154
metabuli,marine3,0,family,Sum of abundances,0.956788909654079
metabuli,marine3,0,genus,Sum of abundances,0.941191667543252
metabuli,marine3,0,species,Sum of abundances,0.847423994581417
metabuli,marine3,0,phylum,Taxon counts,57
metabuli,marine3,0,class,Taxon counts,121
metabuli,marine3,0,order,Taxon counts,296
metabuli,marine3,0,family,Taxon counts,633
metabuli,marine3,0,genus,Taxon counts,2218
metabuli,marine3,0,species,Taxon counts,6838
sylph,marine3,0,kingdom,Bray-Curtis distance,0.000157182420027093
sylph,marine3,0,phylum,Bray-Curtis distance,0.00507470664891499
sylph,marine3,0,class,Bray-Curtis distance,0.00599955284500061
sylph,marine3,0,order,Bray-Curtis distance,0.00830079184021346
sylph,marine3,0,family,Bray-Curtis distance,0.0100484034321913
sylph,marine3,0,genus,Bray-Curtis distance,0.015748831559211
sylph,marine3,0,species,Bray-Curtis distance,0.0238716934660196
sylph,marine3,0,phylum,Shannon diversity,1.98086580217451
sylph,marine3,0,phylum,Shannon equitability,0.536983066759038
sylph,marine3,0,class,Shannon diversity,2.34084073854371
sylph,marine3,0,class,Shannon equitability,0.586826297427757
sylph,marine3,0,order,Shannon diversity,3.44465422343532
sylph,marine3,0,order,Shannon equitability,0.73716678814151
sylph,marine3,0,family,Shannon diversity,4.23221054468062
sylph,marine3,0,family,Shannon equitability,0.802619172953881
sylph,marine3,0,genus,Shannon diversity,5.01173027902445
sylph,marine3,0,genus,Shannon equitability,0.850252420803457
sylph,marine3,0,species,Shannon diversity,5.60559096777344
sylph,marine3,0,species,Shannon equitability,0.882163130535918
sylph,marine3,0,kingdom,True positives,2
sylph,marine3,0,kingdom,False negatives,0
sylph,marine3,0,kingdom,False positives,0
sylph,marine3,0,kingdom,Completeness,1
sylph,marine3,0,kingdom,Purity,1
sylph,marine3,0,kingdom,F1 score,1
sylph,marine3,0,kingdom,Jaccard index,1
sylph,marine3,0,phylum,True positives,40
sylph,marine3,0,phylum,False negatives,0
sylph,marine3,0,phylum,False positives,0
sylph,marine3,0,phylum,Completeness,1
sylph,marine3,0,phylum,Purity,1
sylph,marine3,0,phylum,F1 score,1
sylph,marine3,0,phylum,Jaccard index,1
sylph,marine3,0,class,True positives,54
sylph,marine3,0,class,False negatives,0
sylph,marine3,0,class,False positives,0
sylph,marine3,0,class,Completeness,1
sylph,marine3,0,class,Purity,1
sylph,marine3,0,class,F1 score,1
sylph,marine3,0,class,Jaccard index,1
sylph,marine3,0,order,True positives,107
sylph,marine3,0,order,False negatives,0
sylph,marine3,0,order,False positives,0
sylph,marine3,0,order,Completeness,1
sylph,marine3,0,order,Purity,1
sylph,marine3,0,order,F1 score,1
sylph,marine3,0,order,Jaccard index,1
sylph,marine3,0,family,True positives,195
sylph,marine3,0,family,False negatives,0
sylph,marine3,0,family,False positives,0
sylph,marine3,0,family,Completeness,1
sylph,marine3,0,family,Purity,1
sylph,marine3,0,family,F1 score,1
sylph,marine3,0,family,Jaccard index,1
sylph,marine3,0,genus,True positives,363
sylph,marine3,0,genus,False negatives,0
sylph,marine3,0,genus,False positives,0
sylph,marine3,0,genus,Completeness,1
sylph,marine3,0,genus,Purity,1
sylph,marine3,0,genus,F1 score,1
sylph,marine3,0,genus,Jaccard index,1
sylph,marine3,0,species,True positives,569
sylph,marine3,0,species,False negatives,11
sylph,marine3,0,species,False positives,6
sylph,marine3,0,species,Completeness,0.981034482758621
sylph,marine3,0,species,Purity,0.989565217391304
sylph,marine3,0,species,F1 score,0.985281385281385
sylph,marine3,0,species,Jaccard index,0.97098976109215
sylph,marine3,0,kingdom,L1 norm error,0.000314364840054187
sylph,marine3,0,phylum,L1 norm error,0.01014941329783
sylph,marine3,0,class,L1 norm error,0.0119991056900012
sylph,marine3,0,order,L1 norm error,0.0166015836804269
sylph,marine3,0,family,L1 norm error,0.0200968068643825
sylph,marine3,0,genus,L1 norm error,0.031497663118422
sylph,marine3,0,species,L1 norm error,0.0477433869320393
sylph,marine3,0,na,Weighted UniFrac error,0.00103700187660267
sylph,marine3,0,na,Unweighted UniFrac error,0.0354458937286731
sylph,marine3,0,na,Weighted UniFrac (CAMI),0.138402324423159
sylph,marine3,0,na,Unweighted UniFrac (CAMI),234
sylph,marine3,0,phylum,Sum of abundances,1
sylph,marine3,0,class,Sum of abundances,1
sylph,marine3,0,order,Sum of abundances,1
sylph,marine3,0,family,Sum of abundances,1
sylph,marine3,0,genus,Sum of abundances,1
sylph,marine3,0,species,Sum of abundances,1
sylph,marine3,0,phylum,Taxon counts,40
sylph,marine3,0,class,Taxon counts,54
sylph,marine3,0,order,Taxon counts,107
sylph,marine3,0,family,Taxon counts,195
sylph,marine3,0,genus,Taxon counts,363
sylph,marine3,0,species,Taxon counts,575
singlem,marine4,0,kingdom,Bray-Curtis distance,0.00115465587138978
singlem,marine4,0,phylum,Bray-Curtis distance,0.0188857857370909
singlem,marine4,0,class,Bray-Curtis distance,0.0191443699066455
singlem,marine4,0,order,Bray-Curtis distance,0.025495616033148
singlem,marine4,0,family,Bray-Curtis distance,0.0335326387483532
singlem,marine4,0,genus,Bray-Curtis distance,0.051110618512997
singlem,marine4,0,species,Bray-Curtis distance,0.145708967399268
singlem,marine4,0,phylum,Shannon diversity,2.27409179183445
singlem,marine4,0,phylum,Shannon equitability,0.656164190121171
singlem,marine4,0,class,Shannon diversity,2.58039691077364
singlem,marine4,0,class,Shannon equitability,0.670207269359633
singlem,marine4,0,order,Shannon diversity,3.47318917645375
singlem,marine4,0,order,Shannon equitability,0.768100745373723
singlem,marine4,0,family,Shannon diversity,4.00979123254321
singlem,marine4,0,family,Shannon equitability,0.791056818707854
singlem,marine4,0,genus,Shannon diversity,4.55475020671745
singlem,marine4,0,genus,Shannon equitability,0.799486653590326
singlem,marine4,0,species,Shannon diversity,4.53847729732781
singlem,marine4,0,species,Shannon equitability,0.764031389709399
singlem,marine4,0,kingdom,True positives,2
singlem,marine4,0,kingdom,False negatives,0
singlem,marine4,0,kingdom,False positives,0
singlem,marine4,0,kingdom,Completeness,1
singlem,marine4,0,kingdom,Purity,1
singlem,marine4,0,kingdom,F1 score,1
singlem,marine4,0,kingdom,Jaccard index,1
singlem,marine4,0,phylum,True positives,32
singlem,marine4,0,phylum,False negatives,0
singlem,marine4,0,phylum,False positives,0
singlem,marine4,0,phylum,Completeness,1
singlem,marine4,0,phylum,Purity,1
singlem,marine4,0,phylum,F1 score,1
singlem,marine4,0,phylum,Jaccard index,1
singlem,marine4,0,class,True positives,47
singlem,marine4,0,class,False negatives,0
singlem,marine4,0,class,False positives,0
singlem,marine4,0,class,Completeness,1
singlem,marine4,0,class,Purity,1
singlem,marine4,0,class,F1 score,1
singlem,marine4,0,class,Jaccard index,1
singlem,marine4,0,order,True positives,92
singlem,marine4,0,order,False negatives,0
singlem,marine4,0,order,False positives,0
singlem,marine4,0,order,Completeness,1
singlem,marine4,0,order,Purity,1
singlem,marine4,0,order,F1 score,1
singlem,marine4,0,order,Jaccard index,1
singlem,marine4,0,family,True positives,159
singlem,marine4,0,family,False negatives,0
singlem,marine4,0,family,False positives,0
singlem,marine4,0,family,Completeness,1
singlem,marine4,0,family,Purity,1
singlem,marine4,0,family,F1 score,1
singlem,marine4,0,family,Jaccard index,1
singlem,marine4,0,genus,True positives,298
singlem,marine4,0,genus,False negatives,0
singlem,marine4,0,genus,False positives,0
singlem,marine4,0,genus,Completeness,1
singlem,marine4,0,genus,Purity,1
singlem,marine4,0,genus,F1 score,1
singlem,marine4,0,genus,Jaccard index,1
singlem,marine4,0,species,True positives,351
singlem,marine4,0,species,False negatives,62
singlem,marine4,0,species,False positives,29
singlem,marine4,0,species,Completeness,0.849878934624697
singlem,marine4,0,species,Purity,0.923684210526316
singlem,marine4,0,species,F1 score,0.885245901639344
singlem,marine4,0,species,Jaccard index,0.794117647058824
singlem,marine4,0,kingdom,L1 norm error,0.00230931174277957
singlem,marine4,0,phylum,L1 norm error,0.0377321476876541
singlem,marine4,0,class,L1 norm error,0.0381975501966941
singlem,marine4,0,order,L1 norm error,0.0506833525647161
singlem,marine4,0,family,L1 norm error,0.0663956216752903
singlem,marine4,0,genus,L1 norm error,0.0999396313401527
singlem,marine4,0,species,L1 norm error,0.275769094943364
singlem,marine4,0,na,Weighted UniFrac error,0.00405685192536201
singlem,marine4,0,na,Unweighted UniFrac error,0.327717443669048
singlem,marine4,0,na,Weighted UniFrac (CAMI),0.57102671015065
singlem,marine4,0,na,Unweighted UniFrac (CAMI),1073
singlem,marine4,0,phylum,Sum of abundances,0.99791251541892
singlem,marine4,0,class,Sum of abundances,0.995236739728627
singlem,marine4,0,order,Sum of abundances,0.987924217983996
singlem,marine4,0,family,Sum of abundances,0.980029730841004
singlem,marine4,0,genus,Sum of abundances,0.955359458519151
singlem,marine4,0,species,Sum of abundances,0.892602081158871
singlem,marine4,0,phylum,Taxon counts,32
singlem,marine4,0,class,Taxon counts,47
singlem,marine4,0,order,Taxon counts,92
singlem,marine4,0,family,Taxon counts,159
singlem,marine4,0,genus,Taxon counts,298
singlem,marine4,0,species,Taxon counts,380
metaphlan,marine4,0,kingdom,Bray-Curtis distance,0.00635831117914711
metaphlan,marine4,0,phylum,Bray-Curtis distance,0.0849109587909836
metaphlan,marine4,0,class,Bray-Curtis distance,0.100261621238726
metaphlan,marine4,0,order,Bray-Curtis distance,0.125561149609655
metaphlan,marine4,0,family,Bray-Curtis distance,0.143119419452516
metaphlan,marine4,0,genus,Bray-Curtis distance,0.15959956061579
metaphlan,marine4,0,species,Bray-Curtis distance,0.254233173494255
metaphlan,marine4,0,phylum,Shannon diversity,2.15880683425527
metaphlan,marine4,0,phylum,Shannon equitability,0.679285798635739
metaphlan,marine4,0,class,Shannon diversity,2.40801223554376
metaphlan,marine4,0,class,Shannon equitability,0.688690698707887
metaphlan,marine4,0,order,Shannon diversity,3.30798062606228
metaphlan,marine4,0,order,Shannon equitability,0.776033087513556
metaphlan,marine4,0,family,Shannon diversity,3.89647103564521
metaphlan,marine4,0,family,Shannon equitability,0.804360146728722
metaphlan,marine4,0,genus,Shannon diversity,4.58249064058574
metaphlan,marine4,0,genus,Shannon equitability,0.83298955715296
metaphlan,marine4,0,species,Shannon diversity,4.84395770161009
metaphlan,marine4,0,species,Shannon equitability,0.833994295072193
metaphlan,marine4,0,kingdom,True positives,2
metaphlan,marine4,0,kingdom,False negatives,0
metaphlan,marine4,0,kingdom,False positives,0
metaphlan,marine4,0,kingdom,Completeness,1
metaphlan,marine4,0,kingdom,Purity,1
metaphlan,marine4,0,kingdom,F1 score,1
metaphlan,marine4,0,kingdom,Jaccard index,1
metaphlan,marine4,0,phylum,True positives,24
metaphlan,marine4,0,phylum,False negatives,8
metaphlan,marine4,0,phylum,False positives,0
metaphlan,marine4,0,phylum,Completeness,0.75
metaphlan,marine4,0,phylum,Purity,1
metaphlan,marine4,0,phylum,F1 score,0.857142857142857
metaphlan,marine4,0,phylum,Jaccard index,0.75
metaphlan,marine4,0,class,True positives,33
metaphlan,marine4,0,class,False negatives,14
metaphlan,marine4,0,class,False positives,0
metaphlan,marine4,0,class,Completeness,0.702127659574468
metaphlan,marine4,0,class,Purity,1
metaphlan,marine4,0,class,F1 score,0.825
metaphlan,marine4,0,class,Jaccard index,0.702127659574468
metaphlan,marine4,0,order,True positives,71
metaphlan,marine4,0,order,False negatives,21
metaphlan,marine4,0,order,False positives,0
metaphlan,marine4,0,order,Completeness,0.771739130434783
metaphlan,marine4,0,order,Purity,1
metaphlan,marine4,0,order,F1 score,0.871165644171779
metaphlan,marine4,0,order,Jaccard index,0.771739130434783
metaphlan,marine4,0,family,True positives,127
metaphlan,marine4,0,family,False negatives,32
metaphlan,marine4,0,family,False positives,0
metaphlan,marine4,0,family,Completeness,0.79874213836478
metaphlan,marine4,0,family,Purity,1
metaphlan,marine4,0,family,F1 score,0.888111888111888
metaphlan,marine4,0,family,Jaccard index,0.79874213836478
metaphlan,marine4,0,genus,True positives,245
metaphlan,marine4,0,genus,False negatives,53
metaphlan,marine4,0,genus,False positives,0
metaphlan,marine4,0,genus,Completeness,0.822147651006711
metaphlan,marine4,0,genus,Purity,1
metaphlan,marine4,0,genus,F1 score,0.902394106813996
metaphlan,marine4,0,genus,Jaccard index,0.822147651006711
metaphlan,marine4,0,species,True positives,303
metaphlan,marine4,0,species,False negatives,110
metaphlan,marine4,0,species,False positives,30
metaphlan,marine4,0,species,Completeness,0.73365617433414
metaphlan,marine4,0,species,Purity,0.90990990990991
metaphlan,marine4,0,species,F1 score,0.812332439678284
metaphlan,marine4,0,species,Jaccard index,0.683972911963883
metaphlan,marine4,0,kingdom,L1 norm error,0.0127166223582942
metaphlan,marine4,0,phylum,L1 norm error,0.169821917581967
metaphlan,marine4,0,class,L1 norm error,0.200523242477452
metaphlan,marine4,0,order,L1 norm error,0.251122299219311
metaphlan,marine4,0,family,L1 norm error,0.286238838905032
