tool,community,rank,metric,value
singlem,marine0,species,False negatives,46
singlem,marine0,species,False positives,19
singlem,marine0,species,Completeness,0.878306878306878
singlem,marine0,species,Purity,0.945868945868946
singlem,marine0,species,F1 score,0.910836762688615
singlem,marine0,species,Jaccard index,0.836272040302267
singlem,marine0,kingdom,L1 norm error,0.00308989710038794
singlem,marine0,phylum,L1 norm error,0.0265259649773581
singlem,marine0,class,L1 norm error,0.0351361128126743
singlem,marine0,order,L1 norm error,0.0432597764726637
singlem,marine0,family,L1 norm error,0.058953613027628
singlem,marine0,genus,L1 norm error,0.0789217448977221
singlem,marine0,species,L1 norm error,0.309080628704961
singlem,marine0,na,Weighted UniFrac error,0.00377925042585593
singlem,marine0,na,Unweighted UniFrac error,0.344134263151247
singlem,marine0,na,Weighted UniFrac (CAMI),0.554967737993398
singlem,marine0,na,Unweighted UniFrac (CAMI),958
singlem,marine0,phylum,Sum of abundances,0.994707849816691
singlem,marine0,class,Sum of abundances,0.992241064859752
singlem,marine0,order,Sum of abundances,0.987802088420948
singlem,marine0,family,Sum of abundances,0.980185348904785
singlem,marine0,genus,Sum of abundances,0.957817358994492
singlem,marine0,species,Sum of abundances,0.878057978720116
singlem,marine0,phylum,Taxon counts,35
singlem,marine0,class,Taxon counts,51
singlem,marine0,order,Taxon counts,93
singlem,marine0,family,Taxon counts,151
singlem,marine0,genus,Taxon counts,267
singlem,marine0,species,Taxon counts,351
metaphlan,marine0,kingdom,Bray-Curtis distance,0.000429367999325772
metaphlan,marine0,phylum,Bray-Curtis distance,0.0535449804335363
metaphlan,marine0,class,Bray-Curtis distance,0.0658889447041676
metaphlan,marine0,order,Bray-Curtis distance,0.0774585649154623
metaphlan,marine0,family,Bray-Curtis distance,0.093318427992122
metaphlan,marine0,genus,Bray-Curtis distance,0.105007045954073
metaphlan,marine0,species,Bray-Curtis distance,0.144855409763738
metaphlan,marine0,phylum,Shannon diversity,2.03714505684999
metaphlan,marine0,phylum,Shannon equitability,0.598949378190582
metaphlan,marine0,class,Shannon diversity,2.41940548941526
metaphlan,marine0,class,Shannon equitability,0.647303195975476
metaphlan,marine0,order,Shannon diversity,3.28692255740859
metaphlan,marine0,order,Shannon equitability,0.747971461659476
metaphlan,marine0,family,Shannon diversity,3.7714108647862
metaphlan,marine0,family,Shannon equitability,0.772386618294056
metaphlan,marine0,genus,Shannon diversity,4.37811407201
metaphlan,marine0,genus,Shannon equitability,0.799441835135719
metaphlan,marine0,species,Shannon diversity,4.70245595132179
metaphlan,marine0,species,Shannon equitability,0.808383374841945
metaphlan,marine0,kingdom,True positives,2
metaphlan,marine0,kingdom,False negatives,0
metaphlan,marine0,kingdom,False positives,0
metaphlan,marine0,kingdom,Completeness,1
metaphlan,marine0,kingdom,Purity,1
metaphlan,marine0,kingdom,F1 score,1
metaphlan,marine0,kingdom,Jaccard index,1
metaphlan,marine0,phylum,True positives,30
metaphlan,marine0,phylum,False negatives,5
metaphlan,marine0,phylum,False positives,0
metaphlan,marine0,phylum,Completeness,0.857142857142857
metaphlan,marine0,phylum,Purity,1
metaphlan,marine0,phylum,F1 score,0.923076923076923
metaphlan,marine0,phylum,Jaccard index,0.857142857142857
metaphlan,marine0,class,True positives,42
metaphlan,marine0,class,False negatives,9
metaphlan,marine0,class,False positives,0
metaphlan,marine0,class,Completeness,0.823529411764706
metaphlan,marine0,class,Purity,1
metaphlan,marine0,class,F1 score,0.903225806451613
metaphlan,marine0,class,Jaccard index,0.823529411764706
metaphlan,marine0,order,True positives,81
metaphlan,marine0,order,False negatives,12
metaphlan,marine0,order,False positives,0
metaphlan,marine0,order,Completeness,0.870967741935484
metaphlan,marine0,order,Purity,1
metaphlan,marine0,order,F1 score,0.931034482758621
metaphlan,marine0,order,Jaccard index,0.870967741935484
metaphlan,marine0,family,True positives,132
metaphlan,marine0,family,False negatives,20
metaphlan,marine0,family,False positives,0
metaphlan,marine0,family,Completeness,0.868421052631579
metaphlan,marine0,family,Purity,1
metaphlan,marine0,family,F1 score,0.929577464788732
metaphlan,marine0,family,Jaccard index,0.868421052631579
metaphlan,marine0,genus,True positives,239
metaphlan,marine0,genus,False negatives,30
metaphlan,marine0,genus,False positives,0
metaphlan,marine0,genus,Completeness,0.888475836431227
metaphlan,marine0,genus,Purity,1
metaphlan,marine0,genus,F1 score,0.940944881889764
metaphlan,marine0,genus,Jaccard index,0.888475836431227
metaphlan,marine0,species,True positives,302
metaphlan,marine0,species,False negatives,76
metaphlan,marine0,species,False positives,34
metaphlan,marine0,species,Completeness,0.798941798941799
metaphlan,marine0,species,Purity,0.898809523809524
metaphlan,marine0,species,F1 score,0.84593837535014
metaphlan,marine0,species,Jaccard index,0.733009708737864
metaphlan,marine0,kingdom,L1 norm error,0.000858735998651543
metaphlan,marine0,phylum,L1 norm error,0.107089960867073
metaphlan,marine0,class,L1 norm error,0.131777889408335
metaphlan,marine0,order,L1 norm error,0.154917129830925
metaphlan,marine0,family,L1 norm error,0.186636855984244
metaphlan,marine0,genus,L1 norm error,0.210014091908145
metaphlan,marine0,species,L1 norm error,0.289710819527475
metaphlan,marine0,na,Weighted UniFrac error,0.00877715796323566
metaphlan,marine0,na,Unweighted UniFrac error,0.137815305406854
metaphlan,marine0,na,Weighted UniFrac (CAMI),1.08100548352484
metaphlan,marine0,na,Unweighted UniFrac (CAMI),471
metaphlan,marine0,phylum,Sum of abundances,1
metaphlan,marine0,class,Sum of abundances,1
metaphlan,marine0,order,Sum of abundances,1
metaphlan,marine0,family,Sum of abundances,1
metaphlan,marine0,genus,Sum of abundances,1
metaphlan,marine0,species,Sum of abundances,1
metaphlan,marine0,phylum,Taxon counts,30
metaphlan,marine0,class,Taxon counts,42
metaphlan,marine0,order,Taxon counts,81
metaphlan,marine0,family,Taxon counts,132
metaphlan,marine0,genus,Taxon counts,239
metaphlan,marine0,species,Taxon counts,336
kraken,marine0,kingdom,Bray-Curtis distance,0.00414272778783587
kraken,marine0,phylum,Bray-Curtis distance,0.146567823890479
kraken,marine0,class,Bray-Curtis distance,0.162481765984611
kraken,marine0,order,Bray-Curtis distance,0.217661970200533
kraken,marine0,family,Bray-Curtis distance,0.236582931940431
kraken,marine0,genus,Bray-Curtis distance,0.226900111916941
kraken,marine0,species,Bray-Curtis distance,0.306479893509212
kraken,marine0,phylum,Shannon diversity,1.75803853262623
kraken,marine0,phylum,Shannon equitability,0.45413258770924
kraken,marine0,class,Shannon diversity,2.22927430876482
kraken,marine0,class,Shannon equitability,0.493007196329305
kraken,marine0,order,Shannon diversity,3.0727967313131
kraken,marine0,order,Shannon equitability,0.591723909815723
kraken,marine0,family,Shannon diversity,3.45344147278365
kraken,marine0,family,Shannon equitability,0.603026590717141
kraken,marine0,genus,Shannon diversity,4.17230960417373
kraken,marine0,genus,Shannon equitability,0.64000848882368
kraken,marine0,species,Shannon diversity,5.42250224430241
kraken,marine0,species,Shannon equitability,0.680418977267602
kraken,marine0,kingdom,True positives,2
kraken,marine0,kingdom,False negatives,0
kraken,marine0,kingdom,False positives,0
kraken,marine0,kingdom,Completeness,1
kraken,marine0,kingdom,Purity,1
kraken,marine0,kingdom,F1 score,1
kraken,marine0,kingdom,Jaccard index,1
kraken,marine0,phylum,True positives,35
kraken,marine0,phylum,False negatives,0
kraken,marine0,phylum,False positives,13
kraken,marine0,phylum,Completeness,1
kraken,marine0,phylum,Purity,0.729166666666667
kraken,marine0,phylum,F1 score,0.843373493975904
kraken,marine0,phylum,Jaccard index,0.729166666666667
kraken,marine0,class,True positives,51
kraken,marine0,class,False negatives,0
kraken,marine0,class,False positives,41
kraken,marine0,class,Completeness,1
kraken,marine0,class,Purity,0.554347826086957
kraken,marine0,class,F1 score,0.713286713286713
kraken,marine0,class,Jaccard index,0.554347826086957
kraken,marine0,order,True positives,92
kraken,marine0,order,False negatives,1
kraken,marine0,order,False positives,88
kraken,marine0,order,Completeness,0.989247311827957
kraken,marine0,order,Purity,0.511111111111111
kraken,marine0,order,F1 score,0.673992673992674
kraken,marine0,order,Jaccard index,0.50828729281768
kraken,marine0,family,True positives,146
kraken,marine0,family,False negatives,6
kraken,marine0,family,False positives,161
kraken,marine0,family,Completeness,0.960526315789474
kraken,marine0,family,Purity,0.47557003257329
kraken,marine0,family,F1 score,0.636165577342048
kraken,marine0,family,Jaccard index,0.466453674121406
kraken,marine0,genus,True positives,260
kraken,marine0,genus,False negatives,9
kraken,marine0,genus,False positives,418
kraken,marine0,genus,Completeness,0.966542750929368
kraken,marine0,genus,Purity,0.383480825958702
kraken,marine0,genus,F1 score,0.549102428722281
kraken,marine0,genus,Jaccard index,0.378457059679767
kraken,marine0,species,True positives,374
kraken,marine0,species,False negatives,4
kraken,marine0,species,False positives,2517
kraken,marine0,species,Completeness,0.989417989417989
kraken,marine0,species,Purity,0.129367001037703
kraken,marine0,species,F1 score,0.228816151728357
kraken,marine0,species,Jaccard index,0.129188255613126
kraken,marine0,kingdom,L1 norm error,0.00828545557567174
kraken,marine0,phylum,L1 norm error,0.293122456676808
kraken,marine0,class,L1 norm error,0.324935910069004
kraken,marine0,order,L1 norm error,0.435221639275071
kraken,marine0,family,L1 norm error,0.472960036730073
kraken,marine0,genus,L1 norm error,0.453033301455603
kraken,marine0,species,L1 norm error,0.609778525723793
kraken,marine0,na,Weighted UniFrac error,0.0214289624833548
kraken,marine0,na,Unweighted UniFrac error,7.48068083115183
kraken,marine0,na,Weighted UniFrac (CAMI),2.54148852015648
kraken,marine0,na,Unweighted UniFrac (CAMI),21476.70179
kraken,marine0,phylum,Sum of abundances,0.999910000000001
kraken,marine0,class,Sum of abundances,0.999830000000001
kraken,marine0,order,Sum of abundances,0.999530000000002
kraken,marine0,family,Sum of abundances,0.999130000000004
kraken,marine0,genus,Sum of abundances,0.996620000000008
kraken,marine0,species,Sum of abundances,0.989620000000014
kraken,marine0,phylum,Taxon counts,48
kraken,marine0,class,Taxon counts,92
kraken,marine0,order,Taxon counts,180
kraken,marine0,family,Taxon counts,307
kraken,marine0,genus,Taxon counts,678
kraken,marine0,species,Taxon counts,2891
sourmash,marine0,kingdom,Bray-Curtis distance,0.00231456579406642
sourmash,marine0,phylum,Bray-Curtis distance,0.13203388855383
sourmash,marine0,class,Bray-Curtis distance,0.147236766464451
sourmash,marine0,order,Bray-Curtis distance,0.180389760851346
sourmash,marine0,family,Bray-Curtis distance,0.200586963383878
sourmash,marine0,genus,Bray-Curtis distance,0.229301721018289
sourmash,marine0,species,Bray-Curtis distance,0.328088205764176
sourmash,marine0,phylum,Shannon diversity,1.80697688933691
sourmash,marine0,phylum,Shannon equitability,0.548260415427531
sourmash,marine0,class,Shannon diversity,2.24329089032852
sourmash,marine0,class,Shannon equitability,0.626002242168977
sourmash,marine0,order,Shannon diversity,3.06990297050656
sourmash,marine0,order,Shannon equitability,0.735414031334786
sourmash,marine0,family,Shannon diversity,3.53619108397608
sourmash,marine0,family,Shannon equitability,0.761389633381168
sourmash,marine0,genus,Shannon diversity,4.1122770319965
sourmash,marine0,genus,Shannon equitability,0.794466397700531
sourmash,marine0,species,Shannon diversity,4.5810955949567
sourmash,marine0,species,Shannon equitability,0.83335554001758
sourmash,marine0,kingdom,True positives,2
sourmash,marine0,kingdom,False negatives,0
sourmash,marine0,kingdom,False positives,0
sourmash,marine0,kingdom,Completeness,1
sourmash,marine0,kingdom,Purity,1
sourmash,marine0,kingdom,F1 score,1
sourmash,marine0,kingdom,Jaccard index,1
sourmash,marine0,phylum,True positives,27
sourmash,marine0,phylum,False negatives,8
sourmash,marine0,phylum,False positives,0
sourmash,marine0,phylum,Completeness,0.771428571428571
sourmash,marine0,phylum,Purity,1
sourmash,marine0,phylum,F1 score,0.870967741935484
sourmash,marine0,phylum,Jaccard index,0.771428571428571
sourmash,marine0,class,True positives,36
sourmash,marine0,class,False negatives,15
sourmash,marine0,class,False positives,0
sourmash,marine0,class,Completeness,0.705882352941177
sourmash,marine0,class,Purity,1
sourmash,marine0,class,F1 score,0.827586206896552
sourmash,marine0,class,Jaccard index,0.705882352941177
sourmash,marine0,order,True positives,65
sourmash,marine0,order,False negatives,28
sourmash,marine0,order,False positives,0
sourmash,marine0,order,Completeness,0.698924731182796
sourmash,marine0,order,Purity,1
sourmash,marine0,order,F1 score,0.822784810126582
sourmash,marine0,order,Jaccard index,0.698924731182796
sourmash,marine0,family,True positives,104
sourmash,marine0,family,False negatives,48
sourmash,marine0,family,False positives,0
sourmash,marine0,family,Completeness,0.68421052631579
sourmash,marine0,family,Purity,1
sourmash,marine0,family,F1 score,0.8125
sourmash,marine0,family,Jaccard index,0.68421052631579
sourmash,marine0,genus,True positives,177
sourmash,marine0,genus,False negatives,92
sourmash,marine0,genus,False positives,0
sourmash,marine0,genus,Completeness,0.657992565055762
sourmash,marine0,genus,Purity,1
sourmash,marine0,genus,F1 score,0.79372197309417
sourmash,marine0,genus,Jaccard index,0.657992565055762
sourmash,marine0,species,True positives,230
sourmash,marine0,species,False negatives,148
sourmash,marine0,species,False positives,14
sourmash,marine0,species,Completeness,0.608465608465609
sourmash,marine0,species,Purity,0.942622950819672
sourmash,marine0,species,F1 score,0.739549839228296
sourmash,marine0,species,Jaccard index,0.586734693877551
sourmash,marine0,kingdom,L1 norm error,0.00462913158813283
sourmash,marine0,phylum,L1 norm error,0.263862116845114
sourmash,marine0,class,L1 norm error,0.293785510655705
sourmash,marine0,order,L1 norm error,0.359374617023164
sourmash,marine0,family,L1 norm error,0.399924163756019
sourmash,marine0,genus,L1 norm error,0.455031764139097
sourmash,marine0,species,L1 norm error,0.638289982865196
sourmash,marine0,na,Weighted UniFrac error,0.0199969031917396
sourmash,marine0,na,Unweighted UniFrac error,0.314767051796653
sourmash,marine0,na,Weighted UniFrac (CAMI),2.41489728687244
sourmash,marine0,na,Unweighted UniFrac (CAMI),1020.10436137072
sourmash,marine0,phylum,Sum of abundances,0.998442367601246
sourmash,marine0,class,Sum of abundances,0.995327102803738
sourmash,marine0,order,Sum of abundances,0.99221183800623
sourmash,marine0,family,Sum of abundances,0.993769470404983
sourmash,marine0,genus,Sum of abundances,0.984423676012459
sourmash,marine0,species,Sum of abundances,0.945482866043611
sourmash,marine0,phylum,Taxon counts,27
sourmash,marine0,class,Taxon counts,36
sourmash,marine0,order,Taxon counts,65
sourmash,marine0,family,Taxon counts,104
sourmash,marine0,genus,Taxon counts,177
sourmash,marine0,species,Taxon counts,244
metabuli,marine0,kingdom,Bray-Curtis distance,0.00390719825557483
metabuli,marine0,phylum,Bray-Curtis distance,0.202989712300865
metabuli,marine0,class,Bray-Curtis distance,0.230199456733886
metabuli,marine0,order,Bray-Curtis distance,0.284888751067318
metabuli,marine0,family,Bray-Curtis distance,0.312058172953667
metabuli,marine0,genus,Bray-Curtis distance,0.372702845005596
metabuli,marine0,species,Bray-Curtis distance,0.576195752931006
metabuli,marine0,phylum,Shannon diversity,1.45006181985582
metabuli,marine0,phylum,Shannon equitability,0.358655313473793
metabuli,marine0,class,Shannon diversity,1.93876277823724
metabuli,marine0,class,Shannon equitability,0.404263438906296
metabuli,marine0,order,Shannon diversity,2.79965044052051
metabuli,marine0,order,Shannon equitability,0.491998873356423
metabuli,marine0,family,Shannon diversity,3.32167813364451
metabuli,marine0,family,Shannon equitability,0.514951300643336
metabuli,marine0,genus,Shannon diversity,4.19784600115387
metabuli,marine0,genus,Shannon equitability,0.544866201060051
metabuli,marine0,species,Shannon diversity,4.99181880544646
metabuli,marine0,species,Shannon equitability,0.565308851177234
metabuli,marine0,kingdom,True positives,2
metabuli,marine0,kingdom,False negatives,0
metabuli,marine0,kingdom,False positives,0
metabuli,marine0,kingdom,Completeness,1
metabuli,marine0,kingdom,Purity,1
metabuli,marine0,kingdom,F1 score,1
metabuli,marine0,kingdom,Jaccard index,1
metabuli,marine0,phylum,True positives,32
metabuli,marine0,phylum,False negatives,3
metabuli,marine0,phylum,False positives,25
metabuli,marine0,phylum,Completeness,0.914285714285714
metabuli,marine0,phylum,Purity,0.56140350877193
metabuli,marine0,phylum,F1 score,0.695652173913044
metabuli,marine0,phylum,Jaccard index,0.533333333333333
metabuli,marine0,class,True positives,47
metabuli,marine0,class,False negatives,4
metabuli,marine0,class,False positives,74
metabuli,marine0,class,Completeness,0.92156862745098
metabuli,marine0,class,Purity,0.388429752066116
metabuli,marine0,class,F1 score,0.546511627906977
metabuli,marine0,class,Jaccard index,0.376
metabuli,marine0,order,True positives,81
metabuli,marine0,order,False negatives,12
metabuli,marine0,order,False positives,215
metabuli,marine0,order,Completeness,0.870967741935484
metabuli,marine0,order,Purity,0.273648648648649
metabuli,marine0,order,F1 score,0.416452442159383
metabuli,marine0,order,Jaccard index,0.262987012987013
metabuli,marine0,family,True positives,128
metabuli,marine0,family,False negatives,24
metabuli,marine0,family,False positives,505
metabuli,marine0,family,Completeness,0.842105263157895
metabuli,marine0,family,Purity,0.202211690363349
metabuli,marine0,family,F1 score,0.326114649681529
metabuli,marine0,family,Jaccard index,0.19482496194825
metabuli,marine0,genus,True positives,191
metabuli,marine0,genus,False negatives,78
metabuli,marine0,genus,False positives,2027
metabuli,marine0,genus,Completeness,0.71003717472119
metabuli,marine0,genus,Purity,0.0861136158701533
metabuli,marine0,genus,F1 score,0.153598713309208
metabuli,marine0,genus,Jaccard index,0.0831881533101045
metabuli,marine0,species,True positives,188
metabuli,marine0,species,False negatives,190
metabuli,marine0,species,False positives,6650
metabuli,marine0,species,Completeness,0.497354497354497
metabuli,marine0,species,Purity,0.0274934191284001
metabuli,marine0,species,F1 score,0.0521064301552107
metabuli,marine0,species,Jaccard index,0.0267501422879909
metabuli,marine0,kingdom,L1 norm error,0.00781439651114966
metabuli,marine0,phylum,L1 norm error,0.401525178359695
metabuli,marine0,class,L1 norm error,0.454281460342491
metabuli,marine0,order,L1 norm error,0.559016385153256
metabuli,marine0,family,L1 norm error,0.61074309443732
metabuli,marine0,genus,L1 norm error,0.722517395155385
metabuli,marine0,species,L1 norm error,1.07094211007309
metabuli,marine0,na,Weighted UniFrac error,0.0313361352564381
metabuli,marine0,na,Unweighted UniFrac error,18.0822265973804
metabuli,marine0,na,Weighted UniFrac (CAMI),3.82684002003241
metabuli,marine0,na,Unweighted UniFrac (CAMI),52657
metabuli,marine0,phylum,Sum of abundances,0.978056788240414
metabuli,marine0,class,Sum of abundances,0.973425423273906
metabuli,marine0,order,Sum of abundances,0.962226950200511
metabuli,marine0,family,Sum of abundances,0.957145004909073
metabuli,marine0,genus,Sum of abundances,0.938588354871658
metabuli,marine0,species,Sum of abundances,0.858642839044547
metabuli,marine0,phylum,Taxon counts,57
metabuli,marine0,class,Taxon counts,121
metabuli,marine0,order,Taxon counts,296
metabuli,marine0,family,Taxon counts,633
metabuli,marine0,genus,Taxon counts,2218
metabuli,marine0,species,Taxon counts,6838
sylph,marine0,kingdom,Bray-Curtis distance,0.000207241282256915
sylph,marine0,phylum,Bray-Curtis distance,0.0037456415692497
sylph,marine0,class,Bray-Curtis distance,0.00414504424974498
sylph,marine0,order,Bray-Curtis distance,0.00796693522673081
sylph,marine0,family,Bray-Curtis distance,0.010043956297596
sylph,marine0,genus,Bray-Curtis distance,0.0121846199039564
sylph,marine0,species,Bray-Curtis distance,0.0174218880028847
sylph,marine0,phylum,Shannon diversity,2.01433543805558
sylph,marine0,phylum,Shannon equitability,0.566564905381368
sylph,marine0,class,Shannon diversity,2.42461463416362
sylph,marine0,class,Shannon equitability,0.616663825064802
sylph,marine0,order,Shannon diversity,3.35425093497914
sylph,marine0,order,Shannon equitability,0.740028087645053
sylph,marine0,family,Shannon diversity,3.89562156037015
sylph,marine0,family,Shannon equitability,0.775420821455747
sylph,marine0,genus,Shannon diversity,4.52291936438237
sylph,marine0,genus,Shannon equitability,0.808427648452574
sylph,marine0,species,Shannon diversity,4.92727536407382
sylph,marine0,species,Shannon equitability,0.831337415463537
sylph,marine0,kingdom,True positives,2
sylph,marine0,kingdom,False negatives,0
sylph,marine0,kingdom,False positives,0
sylph,marine0,kingdom,Completeness,1
sylph,marine0,kingdom,Purity,1
sylph,marine0,kingdom,F1 score,1
sylph,marine0,kingdom,Jaccard index,1
sylph,marine0,phylum,True positives,35
sylph,marine0,phylum,False negatives,0
sylph,marine0,phylum,False positives,0
sylph,marine0,phylum,Completeness,1
sylph,marine0,phylum,Purity,1
sylph,marine0,phylum,F1 score,1
sylph,marine0,phylum,Jaccard index,1
sylph,marine0,class,True positives,51
sylph,marine0,class,False negatives,0
sylph,marine0,class,False positives,0
sylph,marine0,class,Completeness,1
sylph,marine0,class,Purity,1
sylph,marine0,class,F1 score,1
sylph,marine0,class,Jaccard index,1
sylph,marine0,order,True positives,93
sylph,marine0,order,False negatives,0
sylph,marine0,order,False positives,0
sylph,marine0,order,Completeness,1
sylph,marine0,order,Purity,1
sylph,marine0,order,F1 score,1
sylph,marine0,order,Jaccard index,1
sylph,marine0,family,True positives,152
sylph,marine0,family,False negatives,0
sylph,marine0,family,False positives,0
sylph,marine0,family,Completeness,1
sylph,marine0,family,Purity,1
sylph,marine0,family,F1 score,1
sylph,marine0,family,Jaccard index,1
sylph,marine0,genus,True positives,269
sylph,marine0,genus,False negatives,0
sylph,marine0,genus,False positives,0
sylph,marine0,genus,Completeness,1
sylph,marine0,genus,Purity,1
sylph,marine0,genus,F1 score,1
sylph,marine0,genus,Jaccard index,1
sylph,marine0,species,True positives,374
sylph,marine0,species,False negatives,4
sylph,marine0,species,False positives,1
sylph,marine0,species,Completeness,0.989417989417989
sylph,marine0,species,Purity,0.997333333333333
sylph,marine0,species,F1 score,0.9933598937583
sylph,marine0,species,Jaccard index,0.986807387862797
sylph,marine0,kingdom,L1 norm error,0.00041448256451383
sylph,marine0,phylum,L1 norm error,0.00749128313849939
sylph,marine0,class,L1 norm error,0.00829008849948995
sylph,marine0,order,L1 norm error,0.0159338704534616
sylph,marine0,family,L1 norm error,0.0200879125951919
sylph,marine0,genus,L1 norm error,0.0243692398079128
sylph,marine0,species,L1 norm error,0.0348437760057694
sylph,marine0,na,Weighted UniFrac error,0.000838731577384899
sylph,marine0,na,Unweighted UniFrac error,0.0416784636225439
sylph,marine0,na,Weighted UniFrac (CAMI),0.111430653064841
sylph,marine0,na,Unweighted UniFrac (CAMI),155
sylph,marine0,phylum,Sum of abundances,1
sylph,marine0,class,Sum of abundances,1
sylph,marine0,order,Sum of abundances,1
sylph,marine0,family,Sum of abundances,1
sylph,marine0,genus,Sum of abundances,1
sylph,marine0,species,Sum of abundances,1
sylph,marine0,phylum,Taxon counts,35
sylph,marine0,class,Taxon counts,51
sylph,marine0,order,Taxon counts,93
sylph,marine0,family,Taxon counts,152
sylph,marine0,genus,Taxon counts,269
sylph,marine0,species,Taxon counts,375
metaphlan42,marine0,kingdom,Bray-Curtis distance,0.00042936799932577
metaphlan42,marine0,phylum,Bray-Curtis distance,0.0535449804335363
metaphlan42,marine0,class,Bray-Curtis distance,0.0658889447041676
metaphlan42,marine0,order,Bray-Curtis distance,0.0774585649154624
metaphlan42,marine0,family,Bray-Curtis distance,0.093318427992122
metaphlan42,marine0,genus,Bray-Curtis distance,0.105007045954073
metaphlan42,marine0,species,Bray-Curtis distance,0.144855409763737
metaphlan42,marine0,phylum,Shannon diversity,2.03714505684999
metaphlan42,marine0,phylum,Shannon equitability,0.598949378190582
metaphlan42,marine0,class,Shannon diversity,2.41940548941526
metaphlan42,marine0,class,Shannon equitability,0.647303195975476
metaphlan42,marine0,order,Shannon diversity,3.28692255740859
metaphlan42,marine0,order,Shannon equitability,0.747971461659476
metaphlan42,marine0,family,Shannon diversity,3.7714108647862
metaphlan42,marine0,family,Shannon equitability,0.772386618294056
metaphlan42,marine0,genus,Shannon diversity,4.37811407201
metaphlan42,marine0,genus,Shannon equitability,0.799441835135719
metaphlan42,marine0,species,Shannon diversity,4.70245595132179
metaphlan42,marine0,species,Shannon equitability,0.808383374841945
metaphlan42,marine0,kingdom,True positives,2
metaphlan42,marine0,kingdom,False negatives,0
metaphlan42,marine0,kingdom,False positives,0
metaphlan42,marine0,kingdom,Completeness,1
metaphlan42,marine0,kingdom,Purity,1
metaphlan42,marine0,kingdom,F1 score,1
metaphlan42,marine0,kingdom,Jaccard index,1
metaphlan42,marine0,phylum,True positives,30
metaphlan42,marine0,phylum,False negatives,5
metaphlan42,marine0,phylum,False positives,0
metaphlan42,marine0,phylum,Completeness,0.857142857142857
metaphlan42,marine0,phylum,Purity,1
metaphlan42,marine0,phylum,F1 score,0.923076923076923
metaphlan42,marine0,phylum,Jaccard index,0.857142857142857
metaphlan42,marine0,class,True positives,42
metaphlan42,marine0,class,False negatives,9
metaphlan42,marine0,class,False positives,0
metaphlan42,marine0,class,Completeness,0.823529411764706
metaphlan42,marine0,class,Purity,1
metaphlan42,marine0,class,F1 score,0.903225806451613
metaphlan42,marine0,class,Jaccard index,0.823529411764706
metaphlan42,marine0,order,True positives,81
metaphlan42,marine0,order,False negatives,12
metaphlan42,marine0,order,False positives,0
metaphlan42,marine0,order,Completeness,0.870967741935484
metaphlan42,marine0,order,Purity,1
metaphlan42,marine0,order,F1 score,0.931034482758621
metaphlan42,marine0,order,Jaccard index,0.870967741935484
metaphlan42,marine0,family,True positives,132
metaphlan42,marine0,family,False negatives,20
metaphlan42,marine0,family,False positives,0
metaphlan42,marine0,family,Completeness,0.868421052631579
metaphlan42,marine0,family,Purity,1
metaphlan42,marine0,family,F1 score,0.929577464788732
metaphlan42,marine0,family,Jaccard index,0.868421052631579
metaphlan42,marine0,genus,True positives,239
metaphlan42,marine0,genus,False negatives,30
metaphlan42,marine0,genus,False positives,0
metaphlan42,marine0,genus,Completeness,0.888475836431227
metaphlan42,marine0,genus,Purity,1
metaphlan42,marine0,genus,F1 score,0.940944881889764
metaphlan42,marine0,genus,Jaccard index,0.888475836431227
metaphlan42,marine0,species,True positives,302
metaphlan42,marine0,species,False negatives,76
metaphlan42,marine0,species,False positives,34
metaphlan42,marine0,species,Completeness,0.798941798941799
metaphlan42,marine0,species,Purity,0.898809523809524
metaphlan42,marine0,species,F1 score,0.84593837535014
metaphlan42,marine0,species,Jaccard index,0.733009708737864
metaphlan42,marine0,kingdom,L1 norm error,0.000858735998651541
metaphlan42,marine0,phylum,L1 norm error,0.107089960867073
metaphlan42,marine0,class,L1 norm error,0.131777889408335
metaphlan42,marine0,order,L1 norm error,0.154917129830925
metaphlan42,marine0,family,L1 norm error,0.186636855984244
metaphlan42,marine0,genus,L1 norm error,0.210014091908145
metaphlan42,marine0,species,L1 norm error,0.289710819527475
metaphlan42,marine0,na,Weighted UniFrac error,0.00877715796323566
metaphlan42,marine0,na,Unweighted UniFrac error,0.126122162741366
metaphlan42,marine0,na,Weighted UniFrac (CAMI),1.08100548352484
metaphlan42,marine0,na,Unweighted UniFrac (CAMI),431
metaphlan42,marine0,phylum,Sum of abundances,1
metaphlan42,marine0,class,Sum of abundances,1
metaphlan42,marine0,order,Sum of abundances,1
metaphlan42,marine0,family,Sum of abundances,1
metaphlan42,marine0,genus,Sum of abundances,1
metaphlan42,marine0,species,Sum of abundances,1
metaphlan42,marine0,phylum,Taxon counts,30
metaphlan42,marine0,class,Taxon counts,42
metaphlan42,marine0,order,Taxon counts,81
metaphlan42,marine0,family,Taxon counts,132
metaphlan42,marine0,genus,Taxon counts,239
metaphlan42,marine0,species,Taxon counts,336
metakssd,marine0,kingdom,Bray-Curtis distance,0.003497834743782
metakssd,marine0,phylum,Bray-Curtis distance,0.0937078643657472
metakssd,marine0,class,Bray-Curtis distance,0.0947869845947851
metakssd,marine0,order,Bray-Curtis distance,0.142252086476071
metakssd,marine0,family,Bray-Curtis distance,0.156820035465083
metakssd,marine0,genus,Bray-Curtis distance,0.191953637580811
metakssd,marine0,species,Bray-Curtis distance,0.342832964245386
